"Year","RP1"
526,-0.463355681465734
527,-0.374185031705096
528,-0.460697994486944
529,-0.397530825003556
530,-0.388063477251025
531,-0.4906164034249
532,-0.350557920093357
533,-0.421005132816581
534,-0.374262683986497
535,-0.353300716552981
536,-0.55947151118685
537,-0.458769087188756
538,-0.50247112072635
539,-0.500026201249196
540,-0.572873123027326
541,-0.646976902673175
542,-0.649273352677963
543,-0.731710156137952
544,-0.653367370579605
545,-0.651633142843647
546,-0.54397560990975
547,-0.550647497773053
548,-0.535196737865246
549,-0.719654101750854
550,-0.658598391650023
551,-0.651214183258484
552,-0.678215605168101
553,-0.595549425024699
554,-0.519036821288824
555,-0.590207778782095
556,-0.528583082202627
557,-0.53987328085052
558,-0.372151795702336
559,-0.37065812990701
560,-0.545241857997754
561,-0.520923682936279
562,-0.550064578640038
563,-0.424853163106796
564,-0.443873128026369
565,-0.427512184306927
566,-0.434817008402043
567,-0.449662059523979
568,-0.449937553850166
569,-0.545603650351759
570,-0.395168547831787
571,-0.475391992631412
572,-0.463272860651116
573,-0.428028362423855
574,-0.570688331665907
575,-0.492415042149243
576,-0.424832012944383
577,-0.445964574737168
578,-0.457861801582194
579,-0.453905926608868
580,-0.368079748749602
581,-0.424920379743322
582,-0.520418976634455
583,-0.414283643696411
584,-0.383463918496464
585,-0.425189999879588
586,-0.286341441594695
587,-0.371208040921354
588,-0.388723047772043
589,-0.457796262869601
590,-0.383599891953111
591,-0.355373654655302
592,-0.395840480087402
593,-0.334755802691912
594,-0.288339373476107
595,-0.292967292763844
596,-0.496211855892566
597,-0.393481859195206
598,-0.382143717881326
599,-0.386943533554007
600,-0.339911004696864
601,-0.389665041648066
602,-0.316287305279381
603,-0.408786682758262
604,-0.208607555989482
605,-0.233399458595095
606,-0.336114774815152
607,-0.362413092612532
608,-0.394142629455456
609,-0.390739336731168
610,-0.421333213332571
611,-0.385584574826462
612,-0.367551704195499
613,-0.377010521725769
614,-0.329150284127383
615,-0.355766012676183
616,-0.320617977858268
617,-0.446524137301931
618,-0.393950681481009
619,-0.281615654294712
620,-0.30058322297791
621,-0.429983365528717
622,-0.397326323507931
623,-0.436233205073498
624,-0.419354385909828
625,-0.38153782978496
626,-0.429829078383613
627,-0.691934280742188
628,-0.483280766413396
629,-0.369133042016739
630,-0.404960002904182
631,-0.539370979434585
632,-0.490097926859059
633,-0.380364068124187
634,-0.357225812230037
635,-0.428994333965356
636,-0.45227789798249
637,-0.433618547617531
638,-0.473859962290059
639,-0.589625622066821
640,-0.56747828284
641,-0.563709670579999
642,-0.48493750980554
643,-0.50228868390453
644,-0.417625075972331
645,-0.485072772290452
646,-0.429711084911995
647,-0.439958460766031
648,-0.488897181612257
649,-0.400158589936164
650,-0.384689488129028
651,-0.456472217385661
652,-0.348229665361032
653,-0.405723336380823
654,-0.319001353154525
655,-0.296663073713896
656,-0.291930836967952
657,-0.333584441198146
658,-0.386177724437768
659,-0.402155907761424
660,-0.437080467883311
661,-0.498707892359558
662,-0.507594194011944
663,-0.527925576495302
664,-0.599859527303427
665,-0.536382029213202
666,-0.467308951056713
667,-0.36465643205595
668,-0.455386580210439
669,-0.398944592175942
670,-0.293883545082251
671,-0.25697795850421
672,-0.332629942812099
673,-0.33601343015697
674,-0.163659415929793
675,-0.232906681728585
676,-0.340242830459831
677,-0.285246775233087
678,-0.195387807522261
679,-0.130736931743767
680,-0.130327379499836
681,-0.291112012549146
682,-0.264308543039834
683,-0.282979127229045
684,-0.460654025442871
685,-0.440590448778108
686,-0.489502476154431
687,-0.571828563524419
688,-0.496600428332528
689,-0.582917520763469
690,-0.649777374483246
691,-0.621444078865677
692,-0.6480771286222
693,-0.619096417520824
694,-0.613387638906743
695,-0.62430490994241
696,-0.569629562232976
697,-0.649256793165842
698,-0.542416246009071
699,-0.500802842285348
700,-0.514796782111635
701,-0.42682322767697
702,-0.44807076862744
703,-0.441039756596664
704,-0.488625544461403
705,-0.38929707732316
706,-0.362294337537493
707,-0.430443690674652
708,-0.27656462308252
709,-0.362506144125813
710,-0.361223815611832
711,-0.374445617070585
712,-0.367753382490154
713,-0.375903794377356
714,-0.386114744187243
715,-0.50194084020739
716,-0.42301899534694
717,-0.314279963282134
718,-0.269336552052139
719,-0.337118353900157
720,-0.430869301563737
721,-0.374313234269973
722,-0.39511044711061
723,-0.364568235176283
724,-0.34018890882982
725,-0.285418630037951
726,-0.364712931283895
727,-0.41300958374848
728,-0.370399948821316
729,-0.431486069837808
730,-0.417248356293267
731,-0.405616247768902
732,-0.286576307138482
733,-0.331322183119424
734,-0.243455021358662
735,-0.257691496919976
736,-0.321152824779063
737,-0.285123573424888
738,-0.226486431600932
739,-0.27596945590714
740,-0.336255617589353
741,-0.267097871244527
742,-0.219144924038962
743,-0.271499916248045
744,-0.287850870988269
745,-0.267264492369171
746,-0.145044948423462
747,-0.201049129317333
748,-0.288009972243393
749,-0.310205374541166
750,-0.331413689563083
751,-0.310409198316074
752,-0.267134718621011
753,-0.300045412649901
754,-0.324881581424885
755,-0.295154107603836
756,-0.372348527639082
757,-0.31022056405782
758,-0.346652468884632
759,-0.324249063582684
760,-0.39895942995771
761,-0.382901040005901
762,-0.320567846432078
763,-0.185078164546054
764,-0.140677155186079
765,-0.217490292723427
766,-0.356679960041379
767,-0.317605243899601
768,-0.291988037951292
769,-0.299195327005437
770,-0.345554619775022
771,-0.254363449179255
772,-0.402266900057492
773,-0.438241814826394
774,-0.334835136666338
775,-0.247200640870715
776,-0.210522218419506
777,-0.296190683757774
778,-0.265325139557472
779,-0.319401898712982
780,-0.361096945217437
781,-0.326415386931473
782,-0.34673059447888
783,-0.368298873167537
784,-0.422520649162893
785,-0.331658133481909
786,-0.239164084216484
787,-0.181824915711135
788,-0.39590559875815
789,-0.37509481265757
790,-0.351512730468045
791,-0.457168266248866
792,-0.34891194437279
793,-0.366868784861383
794,-0.316832716017903
795,-0.369914167787213
796,-0.415951362620566
797,-0.344647760614157
798,-0.234606372421265
799,-0.271161679821711
800,-0.422397676533243
801,-0.423100434770845
802,-0.43069262758756
803,-0.45064404966688
804,-0.493717783088863
805,-0.51786575562496
806,-0.553449275371484
807,-0.593933293145967
808,-0.566760398671501
809,-0.472492111609417
810,-0.447507491214953
811,-0.299654199776426
812,-0.288095899568
813,-0.29675265653042
814,-0.33003401114931
815,-0.339332254624725
816,-0.353634152761848
817,-0.399623741785003
818,-0.34059555977927
819,-0.322734030168451
820,-0.278953304154729
821,-0.394544431261848
822,-0.405665224240482
823,-0.292411264492494
824,-0.350348634263975
825,-0.318904417570317
826,-0.341058236789591
827,-0.327207579507829
828,-0.276357841368366
829,-0.248805331359418
830,-0.193151565750176
831,-0.257699054337991
832,-0.197539612472194
833,-0.15787345423023
834,-0.285630930306433
835,-0.277211105357661
