"Year","RP1"
1185,-0.22304233743755
1186,-0.206073200708611
1187,-0.201597742119492
1188,-0.167370739498814
1189,-0.31790109757934
1190,-0.23370254646048
1191,-0.3324331168401
1192,-0.360743516005983
1193,-0.242072534555232
1194,-0.281493716511187
1195,-0.217775917138673
1196,-0.344310934917846
1197,-0.453017411881816
1198,-0.363013306734119
1199,-0.287311909164289
1200,-0.337584746025608
1201,-0.409160920255388
1202,-0.369425195767887
1203,-0.236718484185859
1204,-0.402174106518655
1205,-0.343939648716656
1206,-0.401402549325251
1207,-0.414257669456481
1208,-0.3447228251574
1209,-0.341273737273205
1210,-0.402684542886584
1211,-0.365019296113702
1212,-0.359040758313459
1213,-0.39131121921657
1214,-0.442876259347678
1215,-0.450930326441393
1216,-0.42769221294411
1217,-0.426796570803645
1218,-0.376635954380659
1219,-0.390462843080297
1220,-0.36160005721347
1221,-0.282165131798305
1222,-0.257189152101358
1223,-0.278813892363828
1224,-0.320933682536608
1225,-0.331797023244995
1226,-0.415408145688967
1227,-0.4129160480369
1228,-0.45667796615619
1229,-0.361271460736274
1230,-0.427569917865358
1231,-0.324861503584133
1232,-0.339931157842991
1233,-0.296314028147668
1234,-0.34063269262467
1235,-0.36327418794938
1236,-0.392187285991874
1237,-0.408895721269788
1238,-0.381214363070236
1239,-0.387231755176995
1240,-0.355090304121201
1241,-0.26027012045704
1242,-0.250790619474346
1243,-0.256477343729774
1244,-0.279098519207427
1245,-0.244300557337216
1246,-0.308396580466215
1247,-0.297482837153478
1248,-0.269707298876385
1249,-0.318496787934326
1250,-0.375002599807909
1251,-0.338903930182704
1252,-0.301198659439087
1253,-0.261998728274788
1254,-0.279473912308807
1255,-0.249432910844365
1256,-0.324196223109144
1257,-0.300556784906655
1258,-0.342980119934733
1259,-0.355229909692088
1260,-0.32771562919533
1261,-0.300734054311549
1262,-0.320234581721004
1263,-0.385266223679981
1264,-0.338980160133195
1265,-0.329995714346795
1266,-0.319005638494953
1267,-0.344781547174926
1268,-0.32130562680733
1269,-0.294883772329928
1270,-0.290885282595878
1271,-0.243179721595821
1272,-0.251799232581255
1273,-0.266115883054978
1274,-0.284308679374953
1275,-0.256762708654997
1276,-0.281887459721221
1277,-0.341773289339494
1278,-0.488128024665511
1279,-0.346677418675806
1280,-0.303307875565016
1281,-0.343091920512552
1282,-0.288467457119048
1283,-0.287333100608037
1284,-0.303446218920367
1285,-0.256200642284506
1286,-0.193713591949696
1287,-0.232064675717204
1288,-0.31672600570798
1289,-0.256594792866529
1290,-0.278374438422539
1291,-0.325883832331267
1292,-0.289028194508587
1293,-0.327461189359363
1294,-0.331489907941068
1295,-0.285462973601239
1296,-0.288335649966904
1297,-0.368131290407457
1298,-0.262345167576385
1299,-0.332951354007604
1300,-0.3268016372032
1301,-0.28029604662395
1302,-0.32454028625278
1303,-0.306728728687455
1304,-0.225918252853249
1305,-0.214219349355124
1306,-0.172500049436976
1307,-0.185184674859109
1308,-0.201347074246118
1309,-0.201842748403399
1310,-0.202453572391304
1311,-0.159579415348727
1312,-0.204538157594509
1313,-0.230191520351137
1314,-0.254552903598315
1315,-0.263038273010151
1316,-0.239207202445757
1317,-0.258320757381836
1318,-0.272257447340392
1319,-0.257540234501908
1320,-0.250399302922069
1321,-0.260669728469878
1322,-0.236221725546749
1323,-0.226489882912047
1324,-0.152294388788257
1325,-0.165722821740051
1326,-0.200488435516147
1327,-0.136267950693224
1328,-0.154882569317943
1329,-0.192467257058817
1330,-0.27202576511906
1331,-0.323632269099281
1332,-0.435728520006063
1333,-0.507227129351712
1334,-0.430062717991204
1335,-0.412305889559903
1336,-0.453364884557697
1337,-0.453807836707051
1338,-0.441187191220925
1339,-0.354690994515313
1340,-0.315604088903553
1341,-0.403997248908457
1342,-0.3861964794653
1343,-0.358947676461499
1344,-0.381530184761998
1345,-0.372497945920415
1346,-0.478159597613124
1347,-0.510179562099001
1348,-0.539425965433603
1349,-0.577644323420654
1350,-0.589938230796437
1351,-0.501989111566412
1352,-0.499651911411659
1353,-0.497912683087405
1354,-0.411100198046169
1355,-0.450414207022093
1356,-0.426316440382197
1357,-0.441656152378026
1358,-0.466082018169287
1359,-0.439563992208921
1360,-0.503674583325346
1361,-0.465332417725482
1362,-0.455833983345996
1363,-0.457091973878847
1364,-0.390854703148413
1365,-0.355625113886237
1366,-0.346264023271629
1367,-0.377228381729461
1368,-0.357431033428971
1369,-0.489437682991881
1370,-0.437493753886129
1371,-0.314399859210921
1372,-0.298559206440242
